SMILES,ACT
Cc1cc(C)c2[nH]ccc2c1CN1CCCCC1c1ccc(C(=O)O)cc1,0
CCOCC(Oc1ncnc2c1cnn2-c1ncccc1Cl)C(=O)Nc1ccc(Cl)cn1,0
N#CC1CCCCC1n1cc(C(N)=O)c(Nc2ccccc2)n1,0
OCC1OC2OC3C(CO)OC(OC4C(CO)OC(OC5C(CO)OC(OC6C(CO)OC(OC7C(CO)OC(OC1C(O)C2O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O,0
O=C(OCc1ccccc1)c1ccc(O)cc1,0
c1cc2c3c(c1)ccc1cccc(c13)C2,0
CN(CC=Cc1ccc(F)cc1C(F)(F)F)Cc1ccc2c(c1)OCO2,1
O=C(NC1CC1c1ccccc1)N1CCC(c2nc(-c3ccc4ccccc4n3)no2)CC1,1
CCCCCCCCCC=CCC1CC(=O)OC1=O,0
NC(=O)C1c2ccccc2CCc2ccccc21,0
Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,0
CC1OC(=O)C2(N3CC(C(N)=O)C3)CC(F)(F)C(C)C(C=Cc3ccc(-c4ccccc4C#N)cn3)C12,0
COc1ccc2ncc(F)c(C(O)CCC3CCN(C4CC(c5ccno5)C4)CC3C(=O)O)c2c1,0
N#Cc1cccc(C(=O)N2CCC(c3ccc(C(=O)NC(=N)N)cc3C(F)(F)F)CC2)c1,0
Cc1nc(C)c(-c2ccc(N3C(=O)N(c4cc(=O)nc[nH]4)C4(CCN(Cc5ncccc5C)CC4)C3=O)cc2)s1,1
N=C(N)c1ccc(C=Cc2ccc(C(=N)N)cc2O)cc1,0
COc1ccc(C2(O)CCC(N3CC(NC(=O)CNC(=O)c4cccc(C(F)(F)F)c4)C3)CC2)cn1,0
COP(=O)(OC)C(O)C(Cl)(Cl)Cl,0
N#Cc1cccc(Cl)c1-n1ncc2c(OC(COCCO)C(=O)Nc3ccc(F)cn3)ncnc21,0
CC(CCNCC12CC3CC(CC(C3)C1)C2)Nc1ccnc2cc(Cl)ccc12,1
CN(C)C1C(O)=C(C(=O)NCN2CCCC2)C(=O)C2(O)C(=O)C3=C(O)c4c(O)cccc4C(C)(O)C3CC12,0
CN(CCN1CC2CN(Cc3ccccc3)CC(C1)O2)S(=O)(=O)c1ccc(C#N)cc1,0
CS(=O)(=O)c1ccc2c(c1)N(CCN1CCC(NCc3ccc4c(n3)NC(=O)CO4)CC1)C(=O)CO2,0
Clc1cccc(SC2CCNCC2)n1,0
CC(C)c1cc(C#N)cc2nc(-c3ccc(C(=O)NCC4CN(c5ccc(-c6ccccc6C(N)=O)cn5)C(=O)O4)cc3)oc12,0
CCc1sc(-c2cn(CC3CCOCC3)c3c(Cl)cccc23)nc1CN(CC)CCO,1
Cc1nc(-c2ccc(Cl)cc2)oc1COC(C)(C)C(=O)O,0
COCCCCC(=NOCC[N+])c1ccc(C(F)(F)F)cc1,1
CC1CCC(C(C)C)C(OC(=O)c2ccccc2O)C1,0
CS(=O)(=O)N1CCN(Cc2nc3c(N4CCOCC4)nc(-c4cnc(N)nc4)c(Cl)n3n2)CC1,0
COc1cc(N2CC3CCC(C2)C3Nc2nc3n(n2)CCCN3c2ccc(F)c(F)c2)ccn1,1
Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1,1
CCOc1ccc2cc(-c3nn(CC4CCOCC4)c4ncnc(N)c34)ccc2c1,1
CCC#N,0
NCCOC=CC(N)C(=O)O,0
COC1COCCC1NC1CC2CCCC2(C(=O)N2CCc3ncc(Br)cc3C2)C1,0
Cc1nnc(N2CC3CCC(C2)C3Nc2nc3c(OC(C)C(F)(F)F)ccc(C(F)(F)F)n3n2)o1,0
FC1CC[NH2+]CC1c1c(-c2ccccc2)[nH]c2ccccc12,1
NC(=O)c1ccc([N+](=O)[O-])cc1,0
Cc1ccc(Cn2cnc(=O)c3cc(Oc4ncccc4C(F)(F)F)ccc32)cc1,0
COc1cccnc1Cn1ccc2nc(N)nc(NCc3cc(C)on3)c21,1
C=CC(=O)OCCCCCCOC(=O)C=C,0
CC1(C(=O)N2CCOC(c3nc(-c4ccc(C(=O)Nc5cc(C(F)(F)F)ccn5)cc4F)c4c(N)nccn34)C2)CCC1,0
COc1cc2nnc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1C1CCN(C(C)C)CC1,0
ClC(Cl)C(Cl)Cl,0
CN1CCN(Cc2ccc3c(c2)Cc2c(-c4csc(C#CCNC(=O)Oc5ccccc5)c4)n[nH]c2-3)CC1,1
c1ccc2cc(CC3=NCCN3)ccc2c1,0
CC(OC(=O)c1cccc(S(=O)(=O)Nc2ccc3c(c2)OCO3)c1)C(=O)c1c[nH]c2ccccc12,0
COc1cc(OC)c2c(=O)cc(-c3cc(C)c(OCC(O)CN4CCN(C)CC4)c(C)c3)oc2c1,0
CCCCCN(CCCCC)C(=O)C(CCC(=O)O)NC(=O)c1ccc(Cl)c(Cl)c1,0
CNCC(=O)NC(CCCNC(=N)N)C(=O)NC(C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(C(=O)NC(Cc1c[nH]cn1)C(=O)N1CCCC1C(=O)NC(C)C(=O)O)C(C)C)C(C)C,0
O=c1c(O)c(-c2cccc(O)c2)oc2ccc(O)cc12,0
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)C2CCN(S(=O)(=O)C(F)(F)F)CC2)CC1,1
COc1ccc2c(c1)N(CCN1CCC(NCc3ccc4c(n3)NC(=O)CO4)CC1)C(=O)OC2,0
O=C1CCc2ccccc2O1,0
COCC(=O)N1CCCC(c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3F)c3c(N)nccn23)C1,1
O=C(C=Cc1ccc(O)c(O)c1)OC(C(=O)O)C(OC(=O)C=Cc1ccc(O)c(O)c1)C(=O)O,0
O=c1cc(OCc2ccc(Cl)cc2)ccn1-c1ccc(OCCN2CCCC2)cc1,1
O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CC(N2CCCOCC2)C1,1
CNC1C(O)C(OC2C(N)CC(N)C(OC3OC(CN)=CCC3N)C2O)OCC1(C)O,0
Nc1nc2[nH]c(=O)cnc2c(=O)[nH]1,0
CCCn1c(=O)c2[nH]c(-c3cnn(CC#Cc4cccc(OC(F)(F)F)c4)c3)nc2n(CC)c1=O,0
CN(CCC1CCCc2c1cnn2C)Cc1ccccc1,1
CCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCC,0
Cc1ccc(S(=O)(=O)NC(Cc2ccccc2)C(=O)CCl)cc1,0
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nc(C)c(CC(=O)O)s3)CSC12)c1csc(N)n1,0
Cc1cc(C)n(-c2cccc(C(CC(=O)[O-])C[N+]3(C)CCC(CCc4ccc5c(n4)NCCC5)C3)c2)n1,0
COc1ccc(-c2nc3cc(C4=NNC(=O)CC4C)ccc3[nH]2)cc1,0
O=C(NCC1CCCOC1)c1n[nH]c2ccc(-c3cccc(F)c3F)cc12,0
CCC(=O)OC1(c2ccccc2)CCN(C)CC1C,0
COCc1ccc(-c2cc3c(NC(C)c4nn(C)cc4C)c(C(N)=O)cnc3cc2F)cn1,0
CN1CCC(c2nnc(SCCCN3CCC4(CC4c4ccc(C(F)(F)F)cc4)C3)n2C)CC1=O,1
CC(C)Oc1ccccc1N1CCC2CN(CCCSc3nnc(-c4cnccn4)n3C)CC21,1
Nc1cccc(C(Cc2cccnc2-c2cccc(C(F)(F)F)c2)c2cccnc2)n1,0
CCC1=C(C)N=C2CCCC(NOC(=O)Nc3ccccc3)=C21,0
CN1C(=O)C(CN2CCCCC2)CC1C#Cc1ccccc1,1
COc1cc(-c2cn(C3CCc4c(ccc5ccccc45)N(CC(F)(F)F)C3=O)nn2)ccc1-n1cnc(C)c1,1
O=c1oc2cc(O)ccc2s1,0
CC(C)Oc1cc(-n2cnc3ccc(NC(CO)c4ccc(F)cn4)nc32)n[nH]1,0
O=C(Cc1ccc([N+](=O)[O-])cc1)N1CCN(CCc2ccc([N+](=O)[O-])cc2)CC1,1
CC(C)(S)C(N)C(=O)O,0
[Hg+2],0
Cn1ccc2c(N(Cc3ccccc3)C3CCNCC3)cccc21,0
O=S(=O)([O-])O.[Na+],0
CC(=O)CC(c1ccccc1)c1c(O)oc2ccccc2c1=O,0
O=C(OCC(COC(=O)c1ccccc1)(COC(=O)c1ccccc1)COC(=O)c1ccccc1)c1ccccc1,0
CC(=O)OCC(=O)NCCCOc1cccc(CN2CCCCC2)c1,0
c1csc(C2(N3CCCCC3)CCCCC2)c1,0
O=C(CC(O)(C(F)(F)F)C(F)(F)F)NC(Cc1ccccc1)(c1cc(F)cc(C(F)(F)F)c1)c1ccc(Cl)cn1,0
OCC1(N2CCN(C3CCc4ccc(OCc5noc(-c6ccccc6F)n5)cc43)CC2)CCCC1,1
COc1ccc2c(c1)C(=O)N(CCc1ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc1)C(=O)C2(C)C,0
CC(Cc1ccccn1)N1C(=O)c2ccccc2C1C(=O)NCc1ccc(OC(F)(F)F)cc1,1
Cn1c(=O)c2c(nc(C=Cc3cccc(Cl)c3)n2C)n(C)c1=O,1
Cc1cc(Oc2cncnc2)cc(C(=O)Nc2ccc(F)cn2)n1,0
CN1CCC(CNc2ccc3ncc(-c4cccc(OC(F)(F)F)c4)n3n2)CC1.O=S(=O)(O)O,1
CC(=CC(=O)OCCCCCCCCC(=O)O)CC1OCC(CC2OC2C(C)C(C)O)C(O)C1O,0
CC(C)C#N,0
CN(C)N=O,0
NC(=O)c1c(NC(=O)Nc2ccc(Cl)cc2)sc2c1CCN(CCCNC(=O)CCc1c[nH]c3ccccc13)C2,0
CN(C)C(=O)c1ccc(-c2ccc3c(c2)CCN(CCN2CCCC2)C3=O)cc1,0
CC(C)(COCC1CO1)COCC1CO1,0
Cc1ccc(Nc2cc(NC3CCCCC3N)nnc2C(N)=O)nc1C(C)C,1
CN1CCOc2c1cnn1c(-c3ccc4cccc(NC5CCCCC5)c4n3)nnc21,0
CS(=O)(=O)Nc1ccc2c(c1)nc1n2CC([NH3+])C(c2cc(F)c(F)cc2F)C1,1
CC(C)C1=NC(c2ccccc2)(c2cccc(-c3cncnc3)c2)N=C1N,0
C=C(C)C(N)=O,0
Cc1cc(C2CC=CCN(C)C2)ccc1Cl,0
Nc1nc2ccc(C(=O)NCCc3c[nH]c4ccccc34)cc2s1,0
Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(C(N)=O)cc3)CC2)nc2c1COC2,1
O=C(Nc1cc(Cl)ccc1Cl)NS(=O)(=O)c1ccc(OCCCN2CCCCC2)cc1,0
COC(=O)c1ccccc1O,0
Clc1cccc(-c2cnc3ccc(NC4CCOCC4)nn23)c1,0
COc1nccnc1NS(=O)(=O)c1ccc(N)cc1,0
O=C(CCCN1CCCCC1)Nc1cc(-c2cncc(F)c2)n[nH]1,0
CN1C(=O)CCC1c1cccnc1,0
CCCCc1cc(OC2CCN(CCCCNS(=O)(=O)CC)CC2)c2ncccc2c1,1
CC1(C)OC2CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,0
Cn1c(N2CCC(C)(CN)CC2)nc2[nH]nc(-c3cccc(Cl)c3Cl)c2c1=O,1
CCCCCCC[N+](CCCCCCC)(CCCCCCC)CCCCCCC,1
C=CCN1CCc2cccc3c2C1Cc1ccc(O)c(O)c1-3,0
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)N2CCN(c3ccccc3)CC2)CC1,0
CC1(C)Cc2c(CN3CCC4(CC3)CCN(C(=O)c3ccncc3)CC4)cccc2O1,1
Cc1cccc2c1N(C(=O)CSc1ccc(C(F)(F)F)cn1)CCC2,0
NC(=O)c1ccc(NC2CCCNC2)c2cc(-c3ccccc3)[nH]c12,0
COc1cc(OC)cc(OC)c1,0
c1cncc(-c2ccc(-c3nnc(C4CN5CCC4CC5)o3)o2)c1,0
CC(C)(CNC(=O)N1CCC(c2nc(-c3ccc4ccccc4n3)no2)CC1)N1CCOCC1,0
O=C(N1CCc2ncc(C(F)(F)F)cc2C1)C12CCCC1CC(NCC1CCOCC1)C2,0
Cc1cc(-n2cc3c(n2)CN(C(=O)c2cc(S(C)(=O)=O)ccc2-c2cccc(F)c2)C3)ccn1,1
COc1cccc(N)c1,0
CC1N=C(c2cc(Cl)ccn2)NC1(c1ccc(F)cc1)c1ccc(F)nc1,1
CC#CC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(N(C)C)cc3)CC21C,0
C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CC(N(C)C)C1,1
CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O.Cl,1
NC1CCN(O)C1=O,0
CCN(CC)CCOc1ccccc1C(=O)CCc1ccccc1,1
CC1OC(=O)C2(CC(N)=O)CC(F)(F)C(C)C(C=Cc3ccc(-c4cccc(F)c4)cn3)C12,0
O=C1C=C2C=CC3CC2(O1)C1CCCCN31,0
CCCCCCCN(CC)CC#CCCc1ccc(Cl)cc1,1
Cc1cc2nc(C=Cc3cccs3)n(Cc3ccc(Cl)cc3)c2cc1C,1
CN1C2CCC1CC(OC(c1ccccc1)c1ccc(Cl)cc1)C2,1
O=c1[nH]c2ccccc2c2ccccc12,0
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC12)c1csc(N)n1.CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC12)c1csc(N)n1,0
CCC(C)Oc1cc2c(cc1OC)CC(=O)N(c1ccc(N(C)CC3CCC(N(C)C)CC3)cc1)C2c1ccc(Cl)cc1,1
CCN(CC)CCSc1nc(-c2cc(OC)c(C#N)cc2Cl)c2c(C#N)c[nH]c2n1,1
CN1CCC2(C)c3cc(O)ccc3N(C)C12,0
S=C=S,0
Oc1ccccc1-c1ccccc1,0
CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCC1=C(C)C(=O)c2ccccc2C1=O,0
Cc1ncc(-c2ccccc2CCNC(=O)c2ccc(C(=O)NCCCC(F)(F)F)nc2)cn1,0
COc1ccccc1OCC[N+]CC(O)COC1=CC=CC2=Nc3ccccc3C12,0
Cc1c(Cl)ccc(OC2CCN(CC3CCN(C(Cc4ccc(F)cc4)C(=O)O)CC3)CC2)c1Cl,0
NCC1CC1c1cc(Cl)ccc1OCCF,1
CC1=CCCC2(C)OC2C2OC(=O)C(CN(C)C)C2CC1,0
CCc1nn(C2CCN(C(C)=O)CC2)cc1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1,1
Nc1nc2ccc([N+](=O)[O-])cc2s1,0
Cc1nc2ccccc2c(=O)n1-c1ccc(OCCCN2CCC(C)C2)cc1,1
CCCCc1cc(OC2CCN(CCC(C)S(=O)(=O)CC)CC2)c2ncccc2c1.Cl.Cl,1
CCc1ccn2ccnc2c1N1CCCN(C(CC(N)=O)C2CCN(C(=O)C3CC4CCC3O4)CC2)CC1,1
NC(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1,0
C=CC1=C(C)C2=NC1=CC1=NC(=CC3=NC(=CC4=NC(=C2)C(C)=C4CCC(=O)O)C(CCC(=O)O)=C3C)C(C=C)=C1C,0
NC1CCCN(c2ccncc2Nc2ncc3ccc(-c4ncccc4F)nn23)C1,1
Cc1c(C(N)=O)cc([N+](=O)[O-])cc1[N+](=O)[O-],0
COc1ccccc1[N+](=O)[O-],0
Cc1ccccc1,0
CCOC(=O)c1ccc(-c2ccc(OCCCN3CCCCC3)cc2)cc1,1
OC1(c2ccc(Cl)cc2)CCN(Cc2c[nH]c3ccccc23)CC1,1
Cc1[nH]c2ncncc2c1CCNCc1ccc(C=CC(=O)NO)cc1,0
Oc1cccc2cccnc12,0
NC1CCN(c2cc3c(cc2F)n2ccnc2c(=O)n3C2CC2)C1,0
NCCNC(=O)c1ccc(Cl)cc1,0
Nc1n[nH]c(N2CCC(N(CCc3ccc(Cl)cc3)C3COC3)CC2)n1,1
CC1(C)SC2C(NC(=O)C(C(=O)O)c3ccsc3)C(=O)N2C1C(=O)O,0
CN1CCc2ccccc2Cc2[nH]c3ccccc3c2CC1,1
CC(NC(=O)Cc1ccc(-c2cnn3ncccc23)cc1)c1ccc(OCC(F)(F)F)cn1,0
Cc1nncn1-c1cccc(C(CC(=O)O)CN2CCC(CCc3ccc4c(n3)NCCC4)C2)c1,0
COC(=O)C(Cc1c[nH]c2ccccc12)NS(=O)(=O)c1ccc(OC2CCCC2)cc1,1
Brc1ccc(Oc2cc(Br)c(Br)cc2Br)c(Br)c1,0
CNCc1ccc(Cl)cc1Oc1ccc(Cl)c(Cl)c1,1
COc1cc(N2C(=O)N(c3ccc(-c4coc(C(=O)O)c4)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,0
NC(=O)C1CCC(c2ccc(Oc3cccc(F)c3)cc2)N1,1
CCCCCCCCCC(=O)NO,0
CC#Cc1cncc(-c2cc3c(cc2F)OCC2(CC2)C32COC(N)=N2)c1,1
C[n+]1c(C#CC2CCCCC2)cccc1C#CC1CCCCC1,1
Cc1ncc(COP(=O)(O)O)c(CN)c1O,0
O=S(=O)(Nc1ncns1)c1ccc(OCc2ccc(OC(F)(F)F)c(Cl)c2)cc1,1
N=C(N)NNc1ccc(N=NC(N)=S)cc1,0
O=c1n(Cl)c(=O)n(Cl)c(=O)n1Cl,0
O=C(Nc1ccc(Cl)cn1)C(CN1CC(O)C1)Oc1ncnc2c1cnn2-c1ccccc1Cl,0
Cc1nccc(Nc2cc(NC3CCN(c4ccc(C#N)cn4)CC3)c(C(N)=O)cn2)n1,1
C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,0
COc1cc(CCN2CCN(CC(C)c3ccc4c(c3C)COC4=O)CC2)ccc1C#N,1
CN(C)CCOc1nc(-c2ccccc2Cl)c2c(n1)N(c1c(Cl)cccc1Cl)C(=O)NC2,1
CCCCS(=N)(=O)CCC(N)C(=O)O,0
CCNC1=NC2C(OC(CO)C(O)C2OC)S1,0
CC(C)(C)c1c(C(=O)NC2C3CC4CC(C3)CC2C4)cnn1-c1ccc(C(=O)O)cc1,0
CCNC1CC(N)C(OC2OC(CN)=CCC2N)C(O)C1OC1OCC(C)(O)C(NC)C1O.CCNC1CC(N)C(OC2OC(CN)=CCC2N)C(O)C1OC1OCC(C)(O)C(NC)C1O,0
CC1OC(=O)C2(CCC(N)=O)CC(F)(F)C(C)C(C=Cc3ccc(-c4cccnc4C#N)cn3)C12,0
NS(=O)(=O)O,0
COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)COc2ccc(OC)cc2)C1OC,1
NC(CCl)C(=O)O,0
Cc1nnc(NC(=O)C(=NN2CCCC2)c2ccc(S(=O)(=O)C3CC3)cc2)s1,0
CC(C)(N)c1nc(-c2ccc(Cl)cc2)c[nH]1,0
Cc1ccc(C(=O)Nc2ccc(CN3Cc4cn[nH]c4C3)c(Cl)c2)cc1C#Cc1cnc2cccnn12,0
CC(=O)OC1(C(C)=O)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC21C,0
CN1CCN(Cc2ccc3c(c2)Cc2c-3n[nH]c2-c2csc(C#CCCO)c2)CC1,0
Cn1cc(-c2nnc(SCCCN3CCC4(CC4c4ccc(C(F)(F)F)cc4)C3)n2C)cn1,1
CCN1C(=CC=Cc2ccc3ccccc3[n+]2CC)C=Cc2ccccc21,0
Cn1ccnc1C(=O)N1CCC(c2ccc(C(=O)N=C(N)N)cc2C(F)(F)F)CC1,0
CN(c1ccc(-c2ccc(F)cc2O)nn1)C1CC(C)(C)NC(C)(C)C1,1
CC(c1nc(-c2ccc(S(C)(=O)=O)cc2Cl)no1)C(N)C(=O)N1CCCC1.O=C(O)C(F)(F)F,0
N=C1Sc2ccccc2C2=NCCCN12,0
COc1cc2ccc(Br)cc2cc1C(c1cccc(OC)c1F)C(O)(CCN(C)C)c1cccc2c1CCC2,1
CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1.CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,1
CC(C(O)c1ccc(O)cc1)N1CCC(O)(c2ccccc2)CC1,0
COc1ccccc1Oc1ccccc1CN1CCC2(CC1)CCN(C(=O)c1cc(N)ccn1)CC2,0
COc1[nH]c2ccc(F)cc2c1C(=O)OCC1CCN(CCNS(C)(=O)=O)CC1,0
CC(C)(O)C1CCC(Nc2ccc3ncc(-c4cccc(Cl)c4)n3n2)CC1,0
C[n+]1c(CCc2ccccc2)cccc1CCc1ccccc1,1
Cc1ccnc(-n2nnc3c2CCN(C(=O)c2cccc(C(F)(F)F)c2Cl)C3C)n1,1
N#Cc1ccc(-c2ccc(CC(C#N)NC(=O)C3(N)CCCCC3)cc2)cc1,1
CC1CCC(CCCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)CC1,0
Cc1cccc2ccccc12,0
NC=O,0
COC(=O)C1=C(C)NC(C)=C(C(=O)NCC2CCN(CCc3ccc(OC(F)(F)F)c(F)c3)C2)C1c1cccc([N+](=O)[O-])c1,1
O=C(CN1CCC(S(=O)(=O)c2ccccc2)CC1)c1ccc(F)cc1,1
Oc1ccc(-c2cnc3nc(N4CCC(N5CCCCC5)CC4)sc3c2)cn1,0
CCOc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341,0
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,0
CC#Cc1cncc(-c2ccc3c(c2)C2(COC(N)=N2)C2(COC2)C(CCC(F)(F)F)O3)c1,1
OCc1ccccc1O,0
CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,0
CC(C)CC1Oc2ccc(-c3cncnc3)cc2C2(COC(N)=N2)C12COC2,1
Cc1ccnn1-c1cccc(C(CC(=O)O)CN2CCC(CCc3ccc4c(n3)NCCC4)C2)c1,0
CC(C)(C)n1nnc2c1CCC(n1cnc(-c3ccc(F)cc3)n1)C2,1
Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,1
CN(CCC(=O)N1CCCC1)C(=O)CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,0
COc1cc(-c2nc3n(n2)CCCC3c2ccc(F)cc2C)ccc1-n1cnc(C)c1,1
COCc1ccc(-c2ccc3ncc(C(N)=O)c(NC(C)C4CCOCC4)c3c2)cn1,1
CC(NC(=O)c1c(N)nn2cccnc12)c1cc2cccc(C#Cc3cnn(C)c3)c2c(=O)n1-c1ccccc1,1
FC(F)(F)c1cc(Cl)cc(COCC2(c3ccccc3)CCNCC2)n1,0
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2cccc(C(F)(F)F)c2)C2CCN(S(C)(=O)=O)CC2)CC1,1
O=S(=O)(NCc1ccccc1)c1cccc(Nc2ccc3nccc(-c4ccncc4)c3n2)c1,1
CC1N=C(c2cccc(=O)[nH]2)NC1(c1ccc(F)cc1)c1ccc(F)nc1,1
O=C(O)c1ccc2[nH]cc(CCCCN3CC=C(c4ccccc4)CC3)c2c1,0
Cn1nccc1C1CCCC1Oc1cc(F)c(S(=O)(=O)Nc2ccncn2)cc1Cl,0
N#Cc1ccc(Cn2cncc2CCNC2CCN(c3ccccc3)C2=O)cc1,1
O=C(O)CN(CCOCCOCCN(CC(=O)O)CC(=O)O)CC(=O)O,0
NC1CCCN(c2ccncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)C1,1
N#CC(=C1SCC(c2ccccc2Cl)S1)n1ccnc1,0
CC(=O)Nc1cccc(C)c1,0
Cc1c(C(O)CN2CCC3(CC2)CC(=O)N(c2ccc(S(C)(=O)=O)cn2)C3)ccc2c1COC2=O,0
CCC(Oc1ccccc1)C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,0
CC[N+](C)(C)c1cccc([O-])c1,0
COc1cc(C(=O)N2CCCCCCC2)cc(OC)c1OC,0
COc1ncc(-c2ccccc2C(F)(F)CNC(=O)c2ccc(COCC(F)(F)F)nc2)cn1,0
CCCCCCCC[N+](C)(C)C,0
CC(=O)NCCN(CCc1ccc(Cl)cc1)C1CCN(c2nc(N)n[nH]2)CC1,1
CN1CCC(COCc2cc(C(F)(F)F)cc(N3CCC(C#N)CC3)n2)(c2ccc(F)cc2)CC1,1
c1ccc2c(c1)CCNC2,0
CC(C)NCC(O)c1ccc(N)c(C#N)c1,0
O=S(=O)(c1ccc(C=Cc2ccc(F)cc2)nc1)c1ccccc1F,1
CCCCc1cc(OC2CCN(CCCCNS(C)(=O)=O)CC2)c2ncccc2c1,1
Nc1ncnc2[nH]cnc12,0
Cc1nc(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c(C)n1-c1ccccc1.Cl.Cl.Cl.Cl,1
COC(=O)C1=CCCN(C)C1,0
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,0
N#Cc1ccc(Cn2ccc(NC(=O)Cc3ccc(C4(C(F)(F)F)CC4)cc3)n2)nc1,1
CC1CC2CSC(N)=NC2(c2nc(NC(=O)c3ccn(C(F)F)n3)cs2)CO1,1
O=C(Nc1cc(C(=O)Nc2ccc(S(=O)(=O)O)cc2S(=O)(=O)O)cc(C(=O)Nc2ccc(S(=O)(=O)O)cc2S(=O)(=O)O)c1)Nc1cc(C(=O)Nc2ccc(S(=O)(=O)O)cc2S(=O)(=O)O)cc(C(=O)Nc2ccc(S(=O)(=O)O)cc2S(=O)(=O)O)c1,0
Cc1ccc2c(-c3nnc(SCCC(C)N4CCc5ccc(-c6cc(C)nn6C)cc5CC4)n3C)cccc2n1,1
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3=CCC21C,0
O=C1SC(=Cc2ccc(Oc3ccc(Br)cc3)cc2)C(=O)N1c1ccc(OCCCCN2CCN(CC3CC3)CC2)cc1,0
C(#Cc1cc(-c2[nH]nc3c2Cc2cc(Cn4cccn4)ccc2-3)cs1)COc1ccccc1,0
CCCC1(CC)Oc2cccc(CN3CCC4(CC3)CCN(C(=O)c3ccc(N)cn3)CC4)c2O1,1
COCc1ccc(-c2cc3c(cc2F)ncc2c3n(C3CC(O)C3)c(=O)n2C)cn1,0
O=S(=O)(CC1CC1)NCCOc1ccc2c(c1)C(Cc1ccccc1)C(N1CCC1)CC2,1
Cn1c(SCCCN2CCC3(CC3c3ccc(C(F)(F)F)cc3)C2)nnc1-c1ccn(C)c(=O)c1,1
Nc1cccnc1C1CCC(N2CC(NC(=O)CNC(=O)c3cccc(C(F)(F)F)c3)C2)CC1,0
COc1ccc2c(c1OC)CN(C)CCc1cc3c(cc1C(=O)C2)OCO3,0
N#Cc1ccc(OCCCN2CC3CN(CCNS(=O)(=O)c4ccccc4OC(F)(F)F)CC(C2)O3)cc1,0
Cc1ccc2c(n1)C(C(C)C(=O)Nc1ccc(Cl)c(-c3nc4ccccc4n3C)c1)CCC2C,0
CC(=O)OCC(=O)C1(O)CCC2C3CC(C)C4=CC(=O)C=CC4(C)C3C(O)CC21C,0
Cc1c(C2CN3CCN(C(=O)Cc4ccc(-n5cnnn5)nc4)CC3CS2)ccc2c1COC2=O,1
COc1ccc(CCN2CCC(Nc3nc4ccccc4[nH]3)CC2)cc1,1
